name,begin,length,end,refseq,reverse complement,BLAST result,BLAST score,type,type support,VP1 type,VP1 type support,VP1 subgenogroup,VP1 subgenogroup support
KY792576,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,92.26721,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY792578,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,92.348175,CV-A16,100.0,CV-A16,100.0,B1c,93.0
KY792579,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,92.22672,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY792580,0,7407,7414,NC_001612,False,Picornaviridae Enterovirus A,92.06478,CV-A16,100.0,CV-A16,100.0,B1c,86.0
KY792581,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,92.25371,CV-A16,100.0,CV-A16,100.0,B1c,88.0
KY792582,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,92.2942,CV-A16,100.0,CV-A16,100.0,B1c,82.0
KY792583,0,7410,7414,NC_001612,False,Picornaviridae Enterovirus A,91.794876,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY792584,0,7407,7414,NC_001612,False,Picornaviridae Enterovirus A,91.98381,CV-A16,100.0,CV-A16,100.0,B1c,88.0
KY796106,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.26599,CV-A16,100.0,CV-A16,100.0,B1c,99.0
KY796108,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.490456,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796109,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,96.0
KY796110,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.26599,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796111,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.26599,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796112,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,86.0
KY796113,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY796114,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,93.0
KY796115,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY796116,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.81706,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796117,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.81706,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796118,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796119,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,91.0
KY796120,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.59259,CV-A16,100.0,CV-A16,100.0,B1c,96.0
KY796121,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.490456,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796122,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,89.0
KY796123,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,89.0
KY796124,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796125,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796126,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY796127,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY796128,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY796129,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,91.0
KY796130,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,95.0
KY796131,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY796132,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,96.0
KY796133,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY796134,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,95.0
KY796135,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,97.0
KY796136,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.71493,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796137,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.71493,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796138,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.71493,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796139,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.71493,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796140,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.490456,CV-A16,100.0,CV-A16,100.0,B1c,98.0
KY796141,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.490456,CV-A16,100.0,CV-A16,100.0,B1c,99.0
KY796142,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796143,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.81706,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796144,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,99.0
KY796145,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.81706,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796146,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.70483,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796147,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.153755,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796148,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796149,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,92.92929,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796150,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796151,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796152,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796153,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796154,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796155,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,93.04153,CV-A16,100.0,CV-A16,100.0,B1c,100.0
KY796197,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.78523,CV-A16,100.0,CV-A16,100.0,B1c,93.0
KY796198,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.617455,CV-A16,100.0,CV-A16,100.0,B1c,82.0
KY796199,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.617455,CV-A16,100.0,CV-A16,100.0,B1c,81.0
KY796200,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,93.28859,CV-A16,100.0,CV-A16,100.0,B1c,96.0
KY796201,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,93.28859,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY796202,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.44966,CV-A16,100.0,CV-A16,100.0,B1c,82.0
KY796203,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.95302,CV-A16,100.0,CV-A16,100.0,B1c,84.0
KY796204,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,93.28859,CV-A16,100.0,CV-A16,100.0,B1c,83.0
KY796205,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,93.28859,CV-A16,100.0,CV-A16,100.0,B1c,91.0
KY796207,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.44966,CV-A16,100.0,CV-A16,100.0,B1c,93.0
KY796210,2445,596,3041,NC_001612,False,Picornaviridae Enterovirus A,92.78523,CV-A16,100.0,CV-A16,100.0,B1c,94.0
KY885732,2602,265,2867,NC_001612,False,Picornaviridae Enterovirus A,99.62264,CV-A16,100.0,CV-A16,100.0,B1b,81.0
KY913334,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,98.53557,CV-A16,100.0,CV-A16,100.0,B1b,92.0
KY913335,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,97.90795,CV-A16,100.0,CV-A16,100.0,B1a,93.0
KY913336,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,99.16318,CV-A16,100.0,CV-A16,100.0,B1b,93.0
KY913337,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,97.07113,CV-A16,100.0,CV-A16,100.0,B1a,89.0
KY913338,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,98.11716,CV-A16,100.0,CV-A16,100.0,B1b,87.0
KY913339,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,98.11716,CV-A16,100.0,CV-A16,100.0,B1b,96.0
KY913340,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,99.58159,CV-A16,100.0,CV-A16,100.0,B1b,86.0
KY913342,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,99.16318,CV-A16,100.0,CV-A16,100.0,B1a,92.0
KY913344,2517,478,2995,NC_001612,False,Picornaviridae Enterovirus A,98.95397,CV-A16,100.0,CV-A16,100.0,B1b,85.0
LC012359,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.09203,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012360,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012361,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.40853,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012362,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012363,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012364,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,93.0
LC012365,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,90.0
LC012366,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012367,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.9798,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012368,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,90.0
LC012369,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.74523,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012370,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.40853,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012371,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.40853,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012372,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.40853,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012373,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.40853,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012374,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,92.0
LC012375,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,86.0
LC012376,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,89.0
LC012377,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1a,83.0
LC012378,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,90.0
LC012379,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.09203,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012380,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,90.0
LC012381,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.09203,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012382,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.85747,CV-A16,100.0,CV-A16,100.0,B1b,88.0
LC012383,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,92.0
LC012384,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.85747,CV-A16,100.0,CV-A16,100.0,B1a,87.0
LC012385,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,88.0
LC012386,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,95.0
LC012387,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.3064,CV-A16,100.0,CV-A16,100.0,B1a,88.0
LC012388,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,94.0
LC012389,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,91.0
LC012390,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.765434,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012391,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.9798,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012392,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012393,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.9798,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012394,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.296295,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012395,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.632996,CV-A16,100.0,CV-A16,100.0,B1b,93.0
LC012396,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,93.0
LC012397,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012398,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.3064,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012399,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.6431,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012400,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.6431,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012401,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012402,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,94.94949,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012403,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.75533,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012404,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012405,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.09203,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012406,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,90.0
LC012407,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012408,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012409,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012410,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012411,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012412,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012413,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012414,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012415,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012416,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012417,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.6633,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012418,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012419,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.438835,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012420,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012421,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.438835,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012422,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012423,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.438835,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012424,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,94.0
LC012425,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012426,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.438835,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012427,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012428,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012429,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012430,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.765434,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012431,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012432,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012433,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012434,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012435,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012436,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012437,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.9899,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012438,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,95.0
LC012439,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.74523,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012440,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.3064,CV-A16,100.0,CV-A16,100.0,B1b,89.0
LC012441,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012442,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012443,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.9798,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012444,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.41863,CV-A16,100.0,CV-A16,100.0,B1b,95.0
LC012445,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012446,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,99.6633,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012447,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1a,81.0
LC012448,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1b,92.0
LC012449,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.765434,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012450,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.75533,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012451,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012452,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.296295,CV-A16,100.0,CV-A16,100.0,B1a,82.0
LC012453,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.9798,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012454,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.09203,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012455,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012457,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.3165,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012458,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012459,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.765434,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012460,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.86757,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012461,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.53087,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012462,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.18407,CV-A16,100.0,CV-A16,100.0,B1a,84.0
LC012463,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.85747,CV-A16,100.0,CV-A16,100.0,B1a,84.0
LC012464,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.969696,CV-A16,100.0,CV-A16,100.0,B1b,95.0
LC012465,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012466,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1a,83.0
LC012467,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012468,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.07183,CV-A16,100.0,CV-A16,100.0,B1a,86.0
LC012469,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012470,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012958,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.08193,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012959,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,98.0
LC012960,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.87767,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012961,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.19417,CV-A16,100.0,CV-A16,100.0,B1a,87.0
LC012962,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,97.41863,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012963,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012964,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.54097,CV-A16,100.0,CV-A16,100.0,B1b,100.0
LC012965,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20427,CV-A16,100.0,CV-A16,100.0,B1b,96.0
LC012966,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,96.969696,CV-A16,100.0,CV-A16,100.0,B1b,95.0
LC012967,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.20225,CV-A16,100.0,CV-A16,100.0,B1b,97.0
LC012968,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.3165,CV-A16,100.0,CV-A16,100.0,B1b,99.0
LC012969,2445,891,3336,NC_001612,False,Picornaviridae Enterovirus A,98.3165,CV-A16,100.0,CV-A16,100.0,B1b,95.0
